tenure_months,monthly_charges,total_charges,contract,internet_service,online_security,tech_support,is_senior,has_partner,has_dependents,paperless_billing,payment_method,churn
49,78.95,3924.3,month-to-month,dsl,no,yes,0,1,0,no,mailed_check,0
10,80.92,889.52,one_year,dsl,yes,yes,0,0,0,yes,bank_transfer,0
50,49.27,2509.63,month-to-month,dsl,no,yes,0,1,1,yes,electronic_check,0
54,80.21,4392.74,month-to-month,fiber,no,no,0,1,1,no,electronic_check,0
27,42.12,1176.24,month-to-month,fiber,yes,yes,0,0,0,yes,electronic_check,0
66,57.49,3848.14,month-to-month,fiber,yes,no,0,1,1,no,electronic_check,0
46,91.51,4289.68,month-to-month,fiber,no,yes,0,0,0,no,mailed_check,1
24,77.14,1942.8,month-to-month,dsl,yes,no,0,1,0,yes,electronic_check,0
0,63.91,39.59,month-to-month,none,yes,yes,0,0,0,no,electronic_check,0
48,78.93,3836.22,two_year,fiber,no,yes,0,1,0,yes,electronic_check,0
15,68.8,1100.85,month-to-month,fiber,yes,yes,0,0,0,no,bank_transfer,0
54,70.25,3865.1,one_year,fiber,no,yes,0,1,0,yes,bank_transfer,0
37,83.14,3166.04,one_year,none,yes,yes,1,0,0,yes,bank_transfer,0
33,55.45,1879.32,one_year,dsl,yes,yes,0,1,0,yes,credit_card,0
11,70.81,836.72,month-to-month,fiber,no,no,1,1,0,no,credit_card,0
51,63.75,3314.91,two_year,none,yes,no,0,1,0,yes,electronic_check,0
11,38.29,456.1,month-to-month,fiber,no,yes,1,1,0,yes,electronic_check,1
30,51.59,1615.29,one_year,dsl,yes,no,0,0,0,no,mailed_check,0
60,101.36,6176.39,month-to-month,fiber,no,no,0,1,0,yes,electronic_check,0
66,77.69,5204.4,one_year,fiber,no,no,0,0,0,no,electronic_check,0
71,43.53,3155.71,two_year,dsl,no,yes,0,1,0,yes,credit_card,0
68,39.19,2702.58,two_year,fiber,no,yes,1,0,0,no,electronic_check,0
40,67.76,2785.7,month-to-month,none,yes,no,1,1,0,no,mailed_check,0
14,101.22,1531.38,two_year,fiber,yes,no,0,0,0,no,bank_transfer,0
60,66.26,4051.55,month-to-month,dsl,no,no,0,0,0,yes,bank_transfer,0
57,96.14,5581.69,one_year,fiber,no,no,0,0,0,no,credit_card,1
71,77.04,5549.87,month-to-month,fiber,no,no,0,1,0,yes,credit_card,0
46,79.43,3734.8,one_year,fiber,no,no,0,0,1,yes,electronic_check,0
10,43.29,471.2,month-to-month,fiber,yes,no,0,1,0,yes,bank_transfer,0
36,88.75,3289.53,month-to-month,fiber,yes,yes,0,1,0,no,electronic_check,0
32,63.3,2114.58,month-to-month,none,yes,no,1,1,1,no,credit_card,0
60,87.26,5343.99,month-to-month,fiber,no,no,0,0,0,yes,electronic_check,1
28,53.72,1561.15,month-to-month,fiber,yes,yes,0,1,0,no,electronic_check,0
23,73.54,1777.55,two_year,fiber,yes,yes,0,0,0,yes,credit_card,0
5,77.04,448.85,one_year,dsl,no,no,0,1,1,yes,bank_transfer,0
60,66.92,4078.63,one_year,fiber,no,yes,0,0,0,yes,electronic_check,0
54,78.09,4309.75,one_year,dsl,no,no,0,0,0,yes,electronic_check,0
2,64.67,213.25,month-to-month,fiber,no,yes,0,0,0,yes,mailed_check,0
31,57.02,1815.85,month-to-month,dsl,no,yes,0,0,0,yes,mailed_check,0
34,102.11,3563.97,month-to-month,fiber,yes,no,0,1,0,yes,bank_transfer,0
33,90.98,3133.01,month-to-month,fiber,no,no,1,0,1,yes,electronic_check,0
66,54.78,3671.31,month-to-month,fiber,no,no,0,1,0,yes,bank_transfer,0
10,81.37,924.74,one_year,fiber,no,yes,0,0,0,no,electronic_check,1
22,55.15,1270.73,month-to-month,dsl,no,yes,0,0,1,yes,credit_card,0
13,46.31,650.62,one_year,dsl,yes,yes,0,1,0,yes,bank_transfer,0
17,90.68,1626.7,month-to-month,fiber,no,no,0,1,0,no,credit_card,0
65,35.92,2377.49,one_year,none,yes,yes,0,1,0,yes,electronic_check,0
67,88.54,6044.76,month-to-month,none,yes,no,0,0,1,no,credit_card,0
3,64.95,246.36,two_year,none,no,no,0,1,0,yes,credit_card,1
45,65.77,3020.78,month-to-month,dsl,yes,no,0,1,0,yes,mailed_check,0
16,78.2,1343.71,month-to-month,dsl,yes,yes,1,1,0,yes,credit_card,0
13,81.62,1140.57,month-to-month,fiber,no,no,0,0,0,no,bank_transfer,0
21,53.47,1171.06,month-to-month,fiber,yes,yes,0,0,0,yes,credit_card,0
13,84.35,1197.93,month-to-month,fiber,no,no,0,0,0,no,bank_transfer,1
35,72.27,2617.67,month-to-month,fiber,yes,yes,0,1,1,yes,credit_card,0
71,44.88,3227.32,month-to-month,fiber,yes,yes,0,1,1,yes,electronic_check,0
42,66.6,2866.63,two_year,fiber,no,yes,0,1,1,yes,electronic_check,0
52,97.63,5150.79,month-to-month,none,no,yes,0,0,0,no,mailed_check,0
35,103.53,3708.54,month-to-month,dsl,no,no,0,1,0,yes,bank_transfer,1
1,84.35,170.79,two_year,fiber,no,no,0,0,0,yes,electronic_check,1
6,46.19,323.62,month-to-month,fiber,yes,yes,0,1,0,no,mailed_check,0
19,79.81,1580.77,one_year,dsl,yes,no,0,0,1,no,electronic_check,0
17,87.02,1553.9,month-to-month,none,no,yes,0,1,0,no,credit_card,0
60,84.51,5137.11,month-to-month,none,no,no,1,0,0,no,bank_transfer,0
60,85.7,5235.5,month-to-month,fiber,no,no,0,0,1,yes,electronic_check,1
61,77.27,4760.33,month-to-month,dsl,no,no,0,0,0,yes,electronic_check,1
45,68.55,3139.43,month-to-month,dsl,no,no,0,0,1,yes,credit_card,0
40,57.83,2349.48,one_year,fiber,yes,yes,0,0,0,yes,electronic_check,0
46,32.04,1508.57,month-to-month,dsl,yes,yes,0,1,1,yes,mailed_check,0
29,76.79,2276.01,two_year,dsl,no,yes,0,0,1,yes,credit_card,1
48,73.72,3612.75,month-to-month,fiber,no,no,0,1,0,no,credit_card,1
57,81.15,4733.31,month-to-month,dsl,no,yes,0,0,0,yes,electronic_check,0
54,43.25,2393.23,two_year,fiber,no,no,0,0,0,no,bank_transfer,1
44,82.9,3700.56,two_year,fiber,yes,no,0,1,1,yes,credit_card,1
4,111.09,562.08,month-to-month,dsl,no,yes,0,1,0,no,electronic_check,0
52,71.57,3779.05,month-to-month,fiber,no,no,0,0,1,yes,bank_transfer,0
26,68.77,1840.38,month-to-month,dsl,no,no,0,1,1,yes,bank_transfer,0
53,76.18,4111.99,month-to-month,dsl,no,no,0,1,0,yes,electronic_check,1
38,110.65,4342.53,one_year,fiber,no,no,0,0,0,yes,electronic_check,1
63,49.53,3175.86,month-to-month,fiber,no,no,0,0,0,yes,electronic_check,0
24,74.06,1840.91,one_year,fiber,yes,yes,0,0,0,no,electronic_check,0
67,54.01,3680.3,month-to-month,fiber,yes,no,0,1,0,no,electronic_check,0
60,59.06,3576.16,month-to-month,fiber,yes,yes,0,0,0,yes,electronic_check,0
23,69.01,1645.85,month-to-month,fiber,no,no,0,0,0,yes,mailed_check,0
34,96.95,3377.27,month-to-month,fiber,no,yes,0,1,0,yes,credit_card,1
38,106.02,4136.44,month-to-month,fiber,no,no,1,1,0,yes,credit_card,1
55,78.96,4418.56,two_year,fiber,no,yes,1,0,0,yes,credit_card,1
49,62.47,3121.73,two_year,dsl,yes,yes,0,0,0,yes,bank_transfer,0
61,119.85,7426.51,one_year,fiber,no,no,0,1,1,yes,electronic_check,1
26,61.45,1659.43,month-to-month,fiber,yes,yes,0,1,0,yes,electronic_check,0
36,58.58,2173.79,two_year,dsl,no,no,0,0,0,yes,bank_transfer,0
31,34.5,1105.03,two_year,fiber,yes,no,0,0,1,yes,credit_card,1
65,97.92,6457.15,two_year,fiber,no,yes,0,1,1,no,mailed_check,0
21,89.36,1973.1,month-to-month,dsl,no,yes,1,1,0,yes,bank_transfer,0
42,118.36,5109.04,month-to-month,none,no,no,0,0,1,yes,credit_card,0
8,42.21,375.2,one_year,fiber,no,no,0,1,0,yes,bank_transfer,0
61,99.16,6146.74,month-to-month,fiber,no,no,0,1,1,yes,bank_transfer,1
27,71.4,2015.79,month-to-month,none,no,yes,1,1,0,yes,credit_card,0
24,86.12,2134.01,month-to-month,none,yes,yes,0,0,0,no,bank_transfer,0
41,37.04,1569.05,month-to-month,fiber,yes,no,1,0,1,yes,electronic_check,0
35,99.36,3550.35,month-to-month,fiber,yes,no,0,1,0,no,credit_card,0
61,85.73,5309.34,one_year,dsl,yes,no,0,0,0,yes,bank_transfer,0
38,69.22,2686.43,one_year,dsl,yes,no,0,0,1,yes,electronic_check,0
37,82.9,3186.48,month-to-month,none,no,no,0,1,0,yes,credit_card,0
7,54.69,432.01,month-to-month,fiber,no,no,0,1,0,yes,electronic_check,0
1,58.41,110.97,two_year,none,yes,no,0,0,0,yes,credit_card,0
28,60.73,1756.67,month-to-month,dsl,no,yes,0,0,1,yes,credit_card,0
71,32.95,2373.03,month-to-month,dsl,no,no,0,1,0,yes,electronic_check,0
66,87.24,5839.35,month-to-month,dsl,yes,yes,0,1,0,no,credit_card,0
45,93.83,4313.69,month-to-month,fiber,no,yes,0,0,0,yes,electronic_check,1
45,55.97,2535.11,one_year,dsl,no,yes,0,0,0,yes,credit_card,0
28,76.96,2232.72,month-to-month,fiber,no,yes,0,0,0,yes,mailed_check,1
12,64.69,841.2,two_year,none,no,yes,0,1,0,yes,mailed_check,1
0,76.57,92.47,month-to-month,fiber,yes,yes,1,1,0,yes,credit_card,1
24,57.45,1451.29,two_year,fiber,yes,yes,0,1,1,yes,electronic_check,1
22,52.33,1201.63,one_year,dsl,no,yes,0,1,1,no,mailed_check,0
13,91.04,1289.42,month-to-month,fiber,yes,yes,0,0,0,no,bank_transfer,0
18,68.72,1290.54,month-to-month,fiber,no,yes,0,0,0,yes,electronic_check,1
1,110.44,237.83,month-to-month,dsl,yes,no,0,0,0,no,electronic_check,1
43,70.93,3112.8,two_year,fiber,no,no,0,0,0,yes,mailed_check,0
66,51.48,3436.96,one_year,none,yes,yes,0,0,0,no,electronic_check,1
49,94.54,4723.49,month-to-month,dsl,no,yes,1,0,0,yes,mailed_check,0
32,82.62,2749.6,month-to-month,none,no,yes,0,1,0,yes,bank_transfer,0
30,84.54,2623.8,two_year,dsl,yes,yes,0,1,0,yes,electronic_check,0
22,93.81,2185.71,one_year,dsl,yes,yes,0,1,1,no,electronic_check,1
10,56.94,617.81,month-to-month,dsl,no,yes,0,1,0,no,electronic_check,0
43,67.45,2981.94,month-to-month,none,no,no,0,1,0,yes,electronic_check,0
40,66.57,2720.69,month-to-month,fiber,no,no,0,0,0,yes,bank_transfer,1
0,44.19,46.18,one_year,fiber,no,no,0,0,1,no,electronic_check,0
29,64.73,1944.71,month-to-month,fiber,no,yes,0,1,1,yes,credit_card,0
20,96.73,2044.13,two_year,none,no,yes,0,1,0,yes,electronic_check,0
12,74.75,975.5,month-to-month,fiber,no,no,0,0,0,no,electronic_check,0
50,43.08,2190.71,month-to-month,fiber,no,no,0,1,0,yes,bank_transfer,0
37,38.88,1484.29,month-to-month,fiber,no,no,0,0,0,yes,electronic_check,0
45,103.3,4787.58,one_year,fiber,yes,no,0,0,0,yes,mailed_check,0
51,68.19,3537.92,month-to-month,fiber,no,no,0,1,0,yes,electronic_check,0
70,57.05,4029.61,two_year,dsl,no,yes,0,1,0,yes,credit_card,0
57,64.52,3748.6,month-to-month,none,yes,no,0,0,0,no,electronic_check,0
44,40.45,1817.57,one_year,dsl,no,yes,0,0,1,no,electronic_check,0
63,98.46,6298.86,two_year,none,yes,no,1,1,0,yes,mailed_check,0
34,62.14,2181.81,one_year,fiber,no,yes,0,1,0,no,electronic_check,0
70,97.35,6902.96,month-to-month,dsl,no,yes,0,0,1,yes,credit_card,1
54,71.03,3902.83,one_year,dsl,yes,yes,0,0,0,yes,credit_card,0
46,98.59,4631.76,month-to-month,fiber,yes,yes,0,1,0,yes,bank_transfer,0
65,75.13,4980.66,month-to-month,fiber,no,no,0,0,1,yes,electronic_check,0
37,87.06,3308.8,one_year,none,yes,yes,1,1,0,yes,bank_transfer,0
51,84.38,4366.91,one_year,fiber,yes,yes,0,0,1,yes,electronic_check,0
20,82.47,1712.15,month-to-month,dsl,no,yes,0,0,0,no,electronic_check,0
69,76.96,5389.34,two_year,fiber,yes,no,0,1,1,yes,electronic_check,0
44,65.34,2925.54,month-to-month,fiber,no,no,1,0,0,yes,mailed_check,1
56,108.31,6139.83,two_year,none,yes,no,0,1,1,no,mailed_check,1
33,51.86,1769.83,one_year,fiber,yes,yes,0,0,0,yes,bank_transfer,0
62,70.09,4425.27,two_year,none,yes,no,1,0,0,yes,mailed_check,0
5,70.3,416.62,one_year,dsl,no,yes,0,1,0,yes,electronic_check,0
8,78.05,707.03,two_year,fiber,no,yes,0,0,0,yes,electronic_check,1
36,61.41,2274.48,one_year,fiber,yes,yes,0,0,0,yes,mailed_check,0
52,76.29,4052.56,month-to-month,fiber,yes,no,0,0,0,yes,bank_transfer,0
58,66.62,3938.64,month-to-month,dsl,no,no,1,1,0,yes,electronic_check,1
31,38.36,1207.53,one_year,fiber,no,yes,0,1,0,yes,bank_transfer,1
46,70.19,3295.55,month-to-month,fiber,yes,no,0,0,0,yes,credit_card,1
39,47.99,1924.57,two_year,dsl,yes,yes,0,0,0,yes,electronic_check,0
69,35.31,2468.8,month-to-month,dsl,no,yes,0,1,1,yes,credit_card,0
47,72.74,3492.05,two_year,fiber,no,no,0,1,1,yes,credit_card,0
30,79.76,2484.54,month-to-month,dsl,no,no,0,0,0,yes,credit_card,1
69,80.53,5638.4,two_year,fiber,no,no,0,0,1,no,electronic_check,0
7,81.34,675.25,two_year,none,no,no,1,1,1,no,electronic_check,0
70,31.35,2232.92,month-to-month,fiber,no,yes,0,0,0,yes,bank_transfer,0
11,42.78,512.35,one_year,fiber,no,no,0,1,0,yes,electronic_check,1
20,109.47,2294.53,month-to-month,fiber,no,no,0,0,0,no,electronic_check,0
59,49.06,2915.63,one_year,dsl,yes,yes,0,1,0,yes,mailed_check,0
52,82.22,4352.29,one_year,fiber,no,no,0,1,1,yes,mailed_check,0
69,56.26,3922.97,month-to-month,dsl,yes,no,0,1,0,yes,electronic_check,0
53,71.59,3869.03,month-to-month,dsl,no,no,0,1,0,yes,electronic_check,1
45,57.33,2638.93,month-to-month,dsl,no,yes,0,0,0,yes,bank_transfer,0
24,81.23,2042.05,month-to-month,fiber,no,yes,1,1,0,no,mailed_check,0
0,72.74,93.06,one_year,dsl,yes,no,0,1,1,yes,electronic_check,0
8,61.03,548.95,month-to-month,dsl,no,no,0,0,1,yes,credit_card,1
21,49.0,1100.35,two_year,none,yes,yes,0,0,1,yes,bank_transfer,0
2,75.36,229.58,two_year,dsl,yes,yes,0,0,0,yes,electronic_check,0
36,45.75,1680.76,two_year,fiber,no,yes,0,1,0,yes,electronic_check,0
55,78.55,4389.97,month-to-month,fiber,yes,yes,0,0,1,yes,bank_transfer,0
69,122.53,8567.97,month-to-month,fiber,no,no,0,0,0,yes,bank_transfer,0
35,97.0,3503.49,one_year,dsl,no,no,1,1,1,no,credit_card,0
63,84.37,5383.7,one_year,dsl,no,no,1,1,0,no,electronic_check,0
70,68.29,4844.52,two_year,fiber,no,no,0,0,0,no,bank_transfer,0
61,31.22,1934.63,month-to-month,fiber,yes,no,0,0,0,yes,electronic_check,0
33,43.55,1476.8,month-to-month,dsl,no,no,0,1,1,no,credit_card,0
23,95.66,2311.36,two_year,fiber,yes,yes,0,1,0,yes,electronic_check,1
70,54.2,3855.15,one_year,fiber,no,yes,0,0,1,yes,mailed_check,0
17,56.01,1021.25,month-to-month,dsl,no,no,0,0,0,no,bank_transfer,0
29,66.69,1996.28,one_year,fiber,no,no,0,0,0,yes,bank_transfer,1
5,48.76,304.29,month-to-month,fiber,no,yes,0,0,1,yes,bank_transfer,1
57,45.46,2624.28,month-to-month,fiber,no,no,0,0,0,yes,mailed_check,0
46,68.99,3223.37,month-to-month,fiber,no,no,0,1,0,yes,credit_card,1
6,52.17,352.53,month-to-month,fiber,no,yes,0,1,0,yes,mailed_check,0
15,55.18,882.98,month-to-month,none,yes,no,0,1,1,yes,mailed_check,0
39,54.38,2188.28,month-to-month,fiber,yes,yes,0,1,0,yes,credit_card,0
38,80.45,3127.86,month-to-month,fiber,no,no,1,1,0,yes,mailed_check,1
57,65.36,3784.65,month-to-month,fiber,yes,no,1,0,1,yes,mailed_check,0
19,66.43,1325.73,month-to-month,fiber,no,no,0,0,0,yes,electronic_check,1
66,81.94,5499.37,month-to-month,dsl,no,no,0,1,0,yes,electronic_check,0
32,67.16,2209.86,one_year,none,no,no,0,1,1,yes,mailed_check,0
59,64.43,3858.93,one_year,none,yes,yes,0,0,1,no,electronic_check,0
17,79.41,1408.01,month-to-month,dsl,yes,yes,0,0,0,no,electronic_check,0
2,83.36,240.55,month-to-month,fiber,yes,no,0,1,1,yes,mailed_check,1
3,67.06,284.03,one_year,fiber,yes,no,0,0,1,yes,bank_transfer,1
26,71.61,1934.77,two_year,none,yes,no,0,1,0,no,electronic_check,0
68,54.36,3742.8,two_year,fiber,no,no,0,0,0,yes,mailed_check,0
3,52.79,224.21,two_year,dsl,yes,no,0,1,1,no,electronic_check,0
26,85.38,2295.27,one_year,fiber,no,no,0,0,0,no,electronic_check,0
7,78.9,653.61,two_year,dsl,no,no,0,0,0,yes,electronic_check,1
67,79.11,5401.69,month-to-month,fiber,yes,yes,0,1,0,yes,bank_transfer,0
48,75.62,3706.23,one_year,fiber,no,no,0,0,0,yes,mailed_check,0
54,70.92,3879.34,two_year,fiber,yes,no,0,0,0,yes,credit_card,0
51,83.93,4402.79,one_year,dsl,no,no,0,0,0,no,bank_transfer,0
47,88.7,4264.47,month-to-month,fiber,no,yes,0,0,1,yes,credit_card,0
55,88.22,4934.61,month-to-month,fiber,no,no,1,0,0,no,electronic_check,1
0,67.98,80.98,month-to-month,dsl,yes,no,0,0,0,yes,mailed_check,0
62,97.74,6171.35,month-to-month,dsl,yes,yes,0,0,0,yes,mailed_check,0
53,74.57,4046.33,one_year,dsl,yes,yes,0,1,1,yes,mailed_check,0
53,82.65,4452.15,one_year,none,no,no,0,1,0,yes,credit_card,0
28,75.64,2198.38,month-to-month,fiber,yes,no,1,0,0,yes,mailed_check,0
57,74.94,4328.75,one_year,fiber,no,no,0,1,0,no,electronic_check,0
27,55.28,1555.21,month-to-month,fiber,yes,no,0,1,0,yes,bank_transfer,0
3,84.03,335.73,month-to-month,none,yes,yes,0,1,1,yes,electronic_check,1
65,126.91,8383.19,month-to-month,fiber,yes,yes,0,1,0,yes,electronic_check,0
16,62.5,1060.67,month-to-month,dsl,yes,no,0,0,0,yes,mailed_check,1
7,71.42,567.77,one_year,dsl,no,yes,0,0,1,no,electronic_check,0
44,61.08,2737.99,one_year,dsl,no,yes,1,1,0,yes,bank_transfer,0
16,60.24,1033.6,one_year,none,no,yes,0,1,0,yes,mailed_check,0
61,100.89,6285.24,month-to-month,fiber,no,yes,0,0,0,yes,credit_card,1
31,56.54,1802.99,one_year,fiber,yes,yes,0,0,1,no,electronic_check,0
0,60.52,67.22,month-to-month,fiber,no,no,0,0,1,yes,electronic_check,1
68,38.25,2642.56,month-to-month,none,no,no,0,0,0,yes,mailed_check,0
37,54.85,2084.39,month-to-month,none,no,no,0,1,0,yes,bank_transfer,0
18,35.83,669.83,one_year,fiber,yes,no,1,0,0,yes,electronic_check,0
48,82.64,4027.85,two_year,dsl,yes,no,0,1,0,yes,electronic_check,0
38,125.99,4893.93,month-to-month,dsl,no,yes,0,1,0,yes,electronic_check,0
2,62.67,161.2,two_year,fiber,no,yes,0,0,0,no,electronic_check,0
54,36.66,2026.62,month-to-month,fiber,yes,yes,0,1,0,yes,credit_card,0
28,88.0,2558.47,month-to-month,fiber,yes,no,0,0,0,yes,bank_transfer,0
50,55.46,2828.13,one_year,dsl,yes,no,1,0,0,yes,mailed_check,0
64,95.99,6197.3,one_year,fiber,no,no,0,0,1,yes,electronic_check,0
43,64.36,2808.36,two_year,fiber,yes,yes,0,0,0,yes,mailed_check,0
48,57.36,2810.61,one_year,dsl,no,yes,0,1,1,yes,bank_transfer,0
18,66.44,1288.54,month-to-month,none,yes,no,0,0,0,yes,electronic_check,0
17,85.16,1520.98,two_year,fiber,no,yes,0,1,0,no,credit_card,1
29,65.45,1974.81,two_year,dsl,yes,no,0,1,0,no,electronic_check,0
61,60.07,3718.57,month-to-month,dsl,yes,no,0,1,1,yes,electronic_check,0
37,66.02,2509.49,month-to-month,fiber,yes,no,0,1,1,yes,credit_card,0
25,44.56,1169.39,month-to-month,fiber,yes,yes,1,1,0,no,mailed_check,0
56,77.94,4437.19,one_year,dsl,no,yes,0,0,0,yes,mailed_check,0
61,34.27,2120.01,two_year,fiber,no,yes,0,0,0,no,credit_card,0
64,61.12,3990.13,one_year,fiber,yes,no,1,1,0,yes,credit_card,0
21,85.19,1874.96,month-to-month,dsl,no,no,0,1,0,yes,credit_card,1
51,76.06,3971.72,month-to-month,fiber,yes,yes,0,1,1,yes,bank_transfer,0
42,81.81,3506.62,month-to-month,fiber,yes,no,0,0,0,yes,mailed_check,0
32,68.7,2286.43,month-to-month,fiber,yes,yes,0,0,1,yes,mailed_check,0
28,93.39,2713.42,month-to-month,fiber,no,yes,0,0,0,yes,electronic_check,0
8,88.49,804.1,month-to-month,dsl,no,yes,0,0,0,yes,electronic_check,1
19,78.92,1580.48,month-to-month,fiber,yes,no,1,1,0,yes,credit_card,0
39,88.55,3533.05,month-to-month,fiber,no,yes,0,1,1,no,electronic_check,1
63,85.01,5440.61,one_year,fiber,yes,yes,1,0,0,yes,credit_card,1
62,61.21,3850.81,month-to-month,none,yes,yes,0,0,0,yes,electronic_check,0
13,43.12,611.96,month-to-month,fiber,no,yes,0,1,0,no,electronic_check,0
48,78.41,3838.91,month-to-month,fiber,no,no,0,0,0,yes,electronic_check,0
6,80.92,542.22,two_year,fiber,no,yes,0,0,0,yes,electronic_check,0
48,91.81,4467.85,one_year,fiber,yes,no,0,1,0,yes,electronic_check,1
24,51.27,1264.04,one_year,none,yes,no,0,1,1,no,electronic_check,0
32,51.87,1718.12,one_year,fiber,no,yes,0,0,1,yes,bank_transfer,0
51,79.2,4100.16,one_year,fiber,no,no,0,0,1,yes,mailed_check,0
30,68.58,2130.1,one_year,none,no,no,0,0,1,yes,electronic_check,1
58,32.28,1905.4,month-to-month,none,yes,no,0,1,0,yes,electronic_check,0
38,77.5,3021.5,month-to-month,none,no,yes,0,0,0,yes,electronic_check,1
71,32.95,2375.29,month-to-month,dsl,yes,no,1,1,0,yes,credit_card,0
45,51.09,2351.76,month-to-month,dsl,no,no,0,0,0,yes,credit_card,1
21,97.03,2082.07,month-to-month,fiber,no,yes,0,1,1,yes,electronic_check,0
55,106.5,5957.11,month-to-month,fiber,yes,no,0,1,1,yes,electronic_check,0
29,45.69,1374.58,month-to-month,dsl,no,yes,0,1,0,yes,electronic_check,0
38,63.41,2493.79,month-to-month,fiber,no,no,0,0,0,yes,bank_transfer,0
9,70.85,732.4,month-to-month,fiber,no,no,0,0,0,yes,electronic_check,1
8,105.62,921.78,month-to-month,dsl,no,no,0,0,0,yes,bank_transfer,0
41,60.14,2521.67,month-to-month,fiber,no,yes,0,0,0,yes,electronic_check,0
13,60.46,827.5,month-to-month,dsl,yes,no,0,0,1,yes,bank_transfer,0
71,100.97,7300.53,one_year,none,yes,yes,0,0,0,yes,electronic_check,0
61,62.5,3887.66,month-to-month,fiber,no,no,0,1,1,no,electronic_check,0
50,84.44,4312.36,month-to-month,fiber,yes,no,0,1,0,no,electronic_check,0
52,40.46,2145.72,month-to-month,fiber,no,yes,1,1,0,yes,bank_transfer,1
42,66.58,2881.32,month-to-month,dsl,yes,no,0,0,0,no,bank_transfer,0
4,36.81,192.97,month-to-month,fiber,yes,no,0,1,0,yes,mailed_check,1
28,48.89,1429.13,month-to-month,none,yes,no,0,1,0,yes,electronic_check,0
35,86.78,3132.01,month-to-month,fiber,no,yes,0,1,0,yes,bank_transfer,0
65,69.0,4549.18,two_year,dsl,no,yes,0,0,0,yes,electronic_check,1
15,63.62,1027.68,one_year,fiber,no,yes,0,1,0,no,mailed_check,1
35,55.03,1990.06,month-to-month,dsl,yes,no,0,0,0,yes,bank_transfer,0
24,65.59,1637.25,month-to-month,fiber,no,yes,0,0,0,no,electronic_check,0
9,76.02,754.86,one_year,fiber,no,yes,0,0,1,yes,credit_card,1
7,89.66,737.6,month-to-month,fiber,yes,yes,1,0,0,yes,credit_card,0
26,17.5,478.32,two_year,dsl,no,no,0,1,0,yes,credit_card,0
5,53.36,312.16,month-to-month,dsl,no,yes,0,1,1,yes,electronic_check,0
4,73.18,362.05,month-to-month,dsl,yes,no,0,1,0,yes,credit_card,0
25,68.02,1773.29,month-to-month,fiber,yes,yes,0,1,1,yes,electronic_check,1
14,78.07,1178.65,two_year,fiber,no,no,1,1,0,yes,electronic_check,1
39,75.35,3006.13,two_year,fiber,yes,no,0,1,1,no,mailed_check,1
1,63.9,151.87,two_year,dsl,no,no,0,1,0,yes,electronic_check,0
21,59.46,1313.14,month-to-month,dsl,no,no,0,0,1,yes,electronic_check,1
32,65.09,2154.89,one_year,fiber,yes,yes,0,0,1,yes,credit_card,0
69,92.97,6540.6,month-to-month,fiber,yes,yes,0,0,0,yes,electronic_check,0
45,55.36,2541.59,month-to-month,none,no,yes,0,1,0,yes,mailed_check,0
63,68.74,4398.14,one_year,dsl,yes,yes,0,1,1,yes,credit_card,0
24,73.67,1823.28,two_year,dsl,yes,no,0,0,0,yes,electronic_check,0
32,101.21,3336.44,month-to-month,fiber,yes,no,0,1,0,yes,credit_card,0
30,63.99,1964.63,month-to-month,fiber,no,no,0,1,0,yes,credit_card,1
63,89.18,5720.86,month-to-month,fiber,yes,yes,0,0,0,no,electronic_check,0
69,94.64,6632.75,month-to-month,dsl,yes,no,1,1,1,yes,mailed_check,0
69,68.72,4806.59,month-to-month,dsl,no,no,0,1,0,no,electronic_check,0
54,65.79,3617.13,two_year,fiber,yes,no,0,0,0,yes,credit_card,0
36,63.42,2356.2,month-to-month,dsl,no,yes,0,0,0,yes,electronic_check,0
38,64.88,2515.58,one_year,fiber,yes,no,0,1,1,yes,mailed_check,0
70,87.08,6186.24,month-to-month,dsl,no,no,0,0,0,no,bank_transfer,0
20,74.62,1577.46,month-to-month,dsl,yes,yes,0,0,0,no,bank_transfer,0
24,74.71,1841.12,month-to-month,dsl,yes,no,0,1,0,yes,bank_transfer,0
64,47.5,3094.01,month-to-month,none,yes,no,0,0,0,yes,electronic_check,0
27,50.65,1401.24,month-to-month,dsl,no,yes,0,0,0,yes,bank_transfer,1
16,112.87,1916.14,one_year,dsl,no,yes,0,1,0,yes,bank_transfer,0
40,66.44,2708.58,two_year,none,yes,yes,0,1,0,yes,mailed_check,0
23,54.5,1323.6,month-to-month,dsl,yes,no,0,0,1,yes,bank_transfer,1
64,98.62,6387.48,month-to-month,dsl,yes,no,0,0,1,yes,electronic_check,1
65,75.64,4967.28,two_year,dsl,yes,no,0,0,1,yes,electronic_check,0
